sku_ID,"('quantity', 'mean')","('quantity', 'sum')","('order_ID', 'nunique')","('order_hour', 'nunique')","('order_hour', 'group_mode')","('day_of_month', 'nunique')","('day_of_month', 'group_mode')","('original_unit_price', 'mean')","('discount_rate', 'mean')","('direct_discount_rate', 'mean')","('quantity_discount_rate', 'mean')","('bundle_discount_rate', 'mean')","('gift_item', 'mean')","('dc_ori', 'nunique')","('dc_ori', 'group_mode')","('dc_des', 'nunique')","('dc_des', 'group_mode')","('promise', 'group_mode')","('type', 'group_mode')",brand_ID,attribute1,attribute2
baba36d08d,1.0,1,1,1,"(18.0, 20.0]",1,08,160.0,0.0,0.0,0.0,0.0,0.0,1,9,1,9,-,2,88262f1628,-,-
bac11efbf5,1.0,1,1,1,"(11.0, 13.0]",1,03,76.9,0.0,0.0,0.0,0.0,0.0,1,2,1,2,-,2,9b0d3a5fc6,3.0,70.0
bac13a2905,1.1538461538461537,15,13,7,"(11.0, 13.0]",12,14,80.0,0.22692307692307687,0.22692307692307695,0.0,0.0,0.0,6,7,12,2,-,2,0b0f75e8d5,2.0,100.0
bac79c9553,1.0,3,3,2,"(11.0, 13.0]",3,17,140.0,0.09023809523809527,0.0,0.06190476190476191,0.0,0.0,3,9,3,9,2,2,,,
bac8f07f02,1.2127659574468086,285,198,10,"(20.0, 22.0]",3,01,0.0,1.0,,,,1.0,7,2,42,9,-,2,43999af013,3.0,100.0
bac922e4a7,1.0,7,7,6,"(0.0, 8.0]",6,06,88.71428571428571,0.0032102728731942293,0.0,0.0,0.0,0.0,3,5,4,5,-,2,dc7e4ae5fc,4.0,100.0
bace2e8c36,1.0,8,8,5,"(0.0, 8.0]",6,12,158.0,0.507120253164557,0.5,0.005537974683544304,0.0,0.0,4,5,7,2,-,2,7fcb433bba,3.0,100.0
bad53b53b7,1.0,1,1,1,"(0.0, 8.0]",1,30,88.0,0.022727272727272707,0.0,0.0,0.0,0.0,1,5,1,5,-,2,d3b11464d2,3.0,100.0
bad6d56990,1.0,6,6,3,"(8.0, 10.0]",6,08,299.0,0.33444816053511706,0.0,0.0,0.0,0.0,5,9,5,9,-,2,603dc9ab6b,4.0,100.0
badbd929e7,1.0,9,9,7,"(13.0, 15.0]",7,10,200.11111111111111,0.21899470899470896,0.21391534391534395,0.0,0.0,0.0,5,5,8,16,-,2,bd97f9a5fa,3.0,100.0
bae992797d,1.0,1,1,1,"(11.0, 13.0]",1,12,45.0,0.4,0.4,0.0,0.0,0.0,1,5,1,5,-,2,43a5cd3f69,4.0,100.0
baf2e7f065,1.0,1,1,1,"(16.0, 18.0]",1,11,248.0,0.07258064516129037,0.04032258064516129,0.0,0.0,0.0,1,5,1,55,-,2,,,
baf3fbb0be,1.0,2,2,2,"(13.0, 15.0]",2,01,99.0,0.4853535353535353,0.0,0.48535353535353537,0.0,0.0,2,24,2,24,1,1,ab56426464,2.0,50.0
bb1aada1bc,1.0,5,5,4,"(20.0, 22.0]",5,02,129.0,0.35658914728682173,0.3178294573643411,0.023255813953488372,0.0,0.0,2,5,3,17,-,2,198cec62a1,3.0,100.0
bb1d53a221,1.0,6,6,5,"(20.0, 22.0]",6,07,59.9,0.13327768503060655,0.08597662771285475,0.0,0.0,0.0,3,5,5,40,-,2,ba02d47763,-,-
bb20b02bd4,1.1875,19,16,7,"(13.0, 15.0]",13,08,198.0,0.31458333333333327,0.2,0.11332070707070707,0.0,0.0,5,5,11,4,-,2,71ad0bf460,4.0,100.0
bb2543e520,1.5,3,2,2,"(10.0, 11.0]",2,17,19.0,0.05263157894736842,0.0,0.05263157894736842,0.0,0.0,2,5,2,5,-,2,19dbd0bed6,-,-
bb27784b63,1.0,4,4,4,"(0.0, 8.0]",4,05,349.0,0.15042979942693413,0.14326647564469913,0.0,0.0,0.0,2,4,3,4,-,2,d6a8e24d56,4.0,60.0
bb2da98a6c,1.0,6,6,3,"(0.0, 8.0]",5,19,509.0,0.06352324819908317,0.0,0.05893909626719057,0.0,0.0,4,5,5,5,1,1,c72df2a3ec,-,-
bb311825de,1.0,9,9,1,"(13.0, 15.0]",1,22,0.0,1.0,,,,1.0,3,9,5,5,-,2,,,
bb316dce76,1.1111111111111112,10,9,5,"(20.0, 22.0]",2,31,116.0,0.36724137931034484,0.04444444444444444,0.2988505747126437,0.0,0.0,5,9,9,32,3,2,93905470a7,3.0,60.0
bb31ca7053,1.0,2,2,2,"(0.0, 8.0]",2,10,25.0,0.0,0.0,0.0,0.0,0.0,2,5,2,17,-,2,bce79eb8bf,-,-
bb33c7e668,1.4,7,5,4,"(11.0, 13.0]",3,04,21.0,0.0,0.0,0.0,0.0,0.0,4,5,5,9,-,2,43a5cd3f69,-,-
bb34a29be0,1.2222222222222223,11,9,6,"(20.0, 22.0]",8,24,88.0,0.13425925925925927,0.0,0.13425925925925924,0.0,0.0,3,5,7,26,-,2,a24139e2dd,3.0,50.0
bb3645b5c9,1.0,6,6,5,"(16.0, 18.0]",6,05,109.0,0.007645259938837912,0.0,0.007645259938837921,0.0,0.0,3,2,3,2,-,2,3daeabd2ce,2.0,-
bb40c9817f,1.0,2,2,2,"(10.0, 11.0]",2,25,476.0,0.6260504201680672,0.5,0.12605042016806722,0.0,0.0,2,24,2,24,5,2,bf509a941c,3.0,100.0
bb43802626,1.0,114,114,10,"(20.0, 22.0]",30,08,0.0,1.0,,,,1.0,7,5,41,5,-,2,d4def0b78d,4.0,100.0
bb536eb535,1.0,2,2,2,"(8.0, 10.0]",2,17,128.0,0.2265625,0.2265625,0.0,0.0,0.0,1,7,2,31,-,2,320d36f2ff,-,-
bb5419c49b,1.0612244897959184,52,49,9,"(20.0, 22.0]",26,01,96.0,0.12568027210884353,0.002040816326530612,0.1227891156462585,0.0,0.0,8,5,24,4,-,2,5dd406aacc,2.0,60.0
bb5a57a339,1.0,2,2,2,"(13.0, 15.0]",2,14,159.0,0.009433962264150941,0.0,0.0,0.0,0.0,2,24,2,24,-,2,95edb60932,4.0,100.0
bb61bedff7,1.0,4,4,3,"(13.0, 15.0]",2,29,145.0,0.01034482758620689,0.0,0.010344827586206896,0.0,0.0,3,2,4,4,-,2,1a437675c1,3.0,100.0
bb6ea6ee0c,1.5,3,2,2,"(15.0, 16.0]",2,17,55.0,0.0,0.0,0.0,0.0,0.0,2,24,2,41,-,2,175f6c6d5f,-,-
bb6ee4afc7,1.0,1,1,1,"(13.0, 15.0]",1,16,98.0,0.12244897959183676,0.10204081632653061,0.0,0.0,0.0,1,2,1,42,-,2,558658b684,-,-
bb6f5d53ea,1.0,1,1,1,"(13.0, 15.0]",1,14,96.9,0.0,0.0,0.0,0.0,0.0,1,4,1,4,-,2,a3c6ee0858,2.0,60.0
bb7b444614,1.25,20,16,8,"(8.0, 10.0]",14,03,89.0,0.4178370786516854,0.4157303370786517,0.0,0.0,0.0,7,5,8,5,1,2,c299783015,2.0,60.0
bb80f6847f,1.15,23,20,9,"(20.0, 22.0]",15,31,19.954,0.0,0.0,0.0,0.0,0.0,7,2,13,4,3,2,19dbd0bed6,3.0,60.0
bb82f47698,1.0,1,1,1,"(20.0, 22.0]",1,26,99.0,0.0,0.0,0.0,0.0,0.0,1,24,1,41,-,2,67701a74e9,3.0,60.0
bb91db3528,1.0,1,1,1,"(20.0, 22.0]",1,15,395.0,0.0,0.0,0.0,0.0,0.0,1,9,1,27,-,2,7ee1d511aa,-,-
bba0a95bda,1.2857142857142858,9,7,4,"(16.0, 18.0]",6,01,78.0,0.25347985347985347,0.1282051282051282,0.10879120879120878,0.0,0.0,5,5,6,5,-,2,bad42588ed,1.0,30.0
bba4facd2c,1.1408450704225352,162,136,10,"(11.0, 13.0]",31,16,0.0,1.0,,,,1.0,8,9,41,2,-,2,43a5cd3f69,-,-
bbab601f0b,1.0,1,1,1,"(8.0, 10.0]",1,22,69.0,0.0,0.0,0.0,0.0,0.0,1,9,1,32,-,2,0def762aeb,3.0,100.0
bbb3f40db6,1.0,5,5,5,"(0.0, 8.0]",5,05,120.0,0.29166666666666663,0.2916666666666667,0.0,0.0,0.0,4,4,5,1,-,2,fd945973a9,4.0,100.0
bbc99ee707,1.0,1,1,1,"(0.0, 8.0]",1,02,39.0,0.0,0.0,0.0,0.0,0.0,1,9,1,61,-,2,d5b005ca7d,2.0,50.0
bbcb69b374,1.0,2,2,2,"(11.0, 13.0]",2,04,128.0,0.33984375,0.28125,0.0390625,0.0,0.0,1,7,2,53,-,2,4efb032b5a,3.0,60.0
bbd228d8db,1.1838565022421526,528,446,10,"(13.0, 15.0]",31,13,63.17488789237668,0.03536903141637131,0.028188019770419015,0.004484304932735426,0.0,0.0,7,5,52,9,-,2,42e6445fca,4.0,100.0
bbd2dc70dc,1.0,3,3,3,"(0.0, 8.0]",3,01,55.0,0.0,0.0,0.0,0.0,0.0,3,4,3,4,-,2,df5355512e,2.0,100.0
bbd4cc67ac,1.0,3,3,3,"(11.0, 13.0]",3,06,59.0,0.0,0.0,0.0,0.0,0.0,3,7,3,46,-,2,334b72d45b,3.0,100.0
bbd97ba7f3,1.0833333333333333,13,12,6,"(13.0, 15.0]",10,07,99.0,0.012070707070707074,0.0,0.01207070707070707,0.0,0.0,5,5,8,4,-,2,9d3465eacc,-,-
bbe7eea6d1,1.0,2,2,2,"(8.0, 10.0]",2,18,55.0,0.0,0.0,0.0,0.0,0.0,2,5,2,34,-,2,03c4806282,3.0,100.0
bbed5b802c,1.0555555555555556,19,18,9,"(13.0, 15.0]",13,07,390.0,0.06253561253561253,0.0,0.050997150997151,0.0,0.0,6,5,12,20,3,2,,,
bbf8b4b8aa,1.0,4,4,3,"(11.0, 13.0]",3,30,0.0,1.0,,,,1.0,2,7,4,18,-,2,7bafa97f13,4.0,100.0
bc12216647,1.0,3,3,2,"(0.0, 8.0]",3,08,268.0,0.0,0.0,0.0,0.0,0.0,3,24,3,24,-,2,99d41501ff,3.0,100.0
bc1f797f2e,1.0,1,1,1,"(18.0, 20.0]",1,18,116.0,0.0,0.0,0.0,0.0,0.0,1,9,1,9,-,2,3e342224f0,-,-
bc1fef9128,1.1666666666666667,21,18,9,"(8.0, 10.0]",17,19,29.0,0.0,0.0,0.0,0.0,0.0,5,5,13,5,3,2,198cec62a1,-,-
bc20a69603,1.0,2,2,2,"(0.0, 8.0]",2,22,160.0,0.32499999999999996,0.325,0.0,0.0,0.0,2,5,2,5,-,2,9d3465eacc,3.0,100.0
bc247e7b15,1.0,1,1,1,"(22.0, 23.0]",1,30,49.5,0.4040404040404041,0.0,0.0,0.0,0.0,1,5,1,17,-,2,a3f8885e47,4.0,60.0
bc3a61df6c,1.380952380952381,174,126,10,"(8.0, 10.0]",27,17,198.0,0.5382295173961841,0.47206188872855537,0.05684156378600823,0.0,0.0,8,5,37,9,-,2,793c28adc3,-,-
bc3dabe789,1.0,5,5,4,"(0.0, 8.0]",4,10,18.5,0.012972972972972974,0.0,0.0,0.0,0.0,5,5,5,35,-,2,f1d00479ef,4.0,60.0
bc47bd83ce,1.0,1,1,1,"(10.0, 11.0]",1,27,20.0,0.0,0.0,0.0,0.0,0.0,1,2,1,2,-,2,7f65198ef6,4.0,100.0
bc4b737489,1.0,2,2,2,"(11.0, 13.0]",2,18,38.0,0.0,0.0,0.0,0.0,0.0,2,2,2,2,-,2,adbd559b78,3.0,60.0
bc51385b63,1.0118343195266273,171,169,10,"(11.0, 13.0]",21,16,59.0,0.02674422491893157,0.0,0.0,0.0,0.0,7,7,52,4,-,2,5ab8ea8556,3.0,70.0
bc52f5b58e,1.0,1,1,1,"(11.0, 13.0]",1,23,98.0,0.15306122448979587,0.15306122448979592,0.0,0.0,0.0,1,9,1,9,-,2,7fcb433bba,-,-
bc6949d81c,1.15,46,40,10,"(13.0, 15.0]",8,05,79.0,0.5199588607594936,0.457246835443038,0.05764873417721519,0.0,0.0,7,9,20,2,1,2,,,
bc6982b65e,1.0,1,1,1,"(11.0, 13.0]",1,24,169.0,0.3195266272189349,0.31952662721893493,0.0,0.0,0.0,1,9,1,9,3,2,2d59ede842,2.0,-
bc6a0ab108,1.3636363636363635,15,11,6,"(8.0, 10.0]",9,27,79.0,0.5189873417721519,0.5189873417721519,0.0,0.0,0.0,5,9,9,2,-,2,da7e2a3789,-,-
bc7468c9ec,1.5,3,2,2,"(8.0, 10.0]",2,02,248.0,0.0,0.0,0.0,0.0,0.0,1,9,1,9,-,2,7f65198ef6,3.0,-
bc7febf319,1.0,1,1,1,"(16.0, 18.0]",1,04,1269.0,0.023640661938534313,0.0,0.0,0.0,0.0,1,5,1,5,-,2,ce5e04e010,-,-
bc8bdd54a1,1.0,1,1,1,"(8.0, 10.0]",1,31,128.0,0.0,0.0,0.0,0.0,0.0,1,2,1,20,2,2,4cffb97e5e,3.0,80.0
bc8f175924,1.0,1,1,1,"(10.0, 11.0]",1,31,69.0,0.28985507246376807,0.2463768115942029,0.0,0.0,0.0,1,9,1,25,-,2,43999af013,4.0,100.0
bc90915de9,1.0,2,2,2,"(13.0, 15.0]",2,11,239.0,0.029288702928870314,0.0,0.029288702928870293,0.0,0.0,1,4,1,4,-,2,1a69b9c04b,-,-
bc95ebc697,1.0,1,1,1,"(16.0, 18.0]",1,14,145.0,0.19999999999999996,0.2,0.0,0.0,0.0,1,4,1,4,4,2,ab0925a17e,3.0,100.0
bc997a3e00,1.0,2,2,1,"(20.0, 22.0]",2,04,198.0,0.03030303030303033,0.0,0.0,0.0,0.0,2,2,2,20,-,2,fe241300cd,3.0,60.0
bc9cfbd6a1,1.1081081081081081,41,37,10,"(20.0, 22.0]",21,01,98.0,0.22465618679904392,0.0,0.19983544769259054,0.0,0.0,7,5,18,5,1,1,0e55ee273e,2.0,60.0
bca7bb91e7,1.0,3,3,2,"(13.0, 15.0]",2,06,0.0,1.0,,,,1.0,3,24,3,41,-,2,603dc9ab6b,1.0,100.0
bca847d8b3,1.0,3,3,3,"(8.0, 10.0]",3,03,140.0,0.33809523809523806,0.3119047619047619,0.0,0.0,0.0,2,9,3,4,-,2,9b0d3a5fc6,-,60.0
bcada1b193,1.0588235294117647,36,34,9,"(11.0, 13.0]",18,15,52.529411764705884,0.005347593582887702,0.0029411764705882353,0.0,0.0,0.0,5,9,18,9,-,2,8a5ee0390f,1.0,60.0
bcb35596c7,1.0,2,2,2,"(8.0, 10.0]",2,12,218.0,0.5779816513761468,0.5779816513761468,0.0,0.0,0.0,2,9,2,27,-,2,4f65703579,3.0,60.0
bcb8058c24,1.0,1,1,1,"(20.0, 22.0]",1,05,55.0,0.0,0.0,0.0,0.0,0.0,1,24,1,24,-,2,4f40f59df6,-,60.0
bcc56d2edf,1.0,1,1,1,"(16.0, 18.0]",1,27,49.0,0.0,0.0,0.0,0.0,0.0,1,5,1,33,-,2,52ff3378a1,-,-
bcca03a987,1.0,7,7,5,"(10.0, 11.0]",6,28,190.0,0.4398496240601504,0.42105263157894735,0.0,0.0,0.0,5,5,6,35,-,2,556646a4ed,3.0,100.0
bcd03e6d07,1.1538461538461537,195,169,10,"(20.0, 22.0]",28,25,39.70059171597633,0.3835508905474116,0.0,0.3758496625137522,0.0,0.0,19,5,39,5,1,1,2871d5db39,-,-
bcdb486546,1.0,4,2,2,"(0.0, 8.0]",2,23,49.5,0.601010101010101,0.20202020202020202,0.0,0.0,0.5,1,5,2,5,4,2,756e32fa16,1.0,60.0
bcdd6bdeb0,1.3625,109,80,10,"(20.0, 22.0]",25,14,64.2875,0.021576956630109674,0.004,0.0,0.0,0.0,7,9,36,9,-,2,8a5ee0390f,4.0,100.0
bcde7cb014,1.0,18,18,7,"(0.0, 8.0]",15,01,234.0,0.038936372269705616,0.02564102564102564,0.0,0.0,0.0,6,5,10,5,-,2,95edb60932,4.0,100.0
bce1bc8c02,1.0,16,16,6,"(18.0, 20.0]",12,24,69.0,0.0006250000000000006,0.0006249999999999999,0.0,0.0,0.0,7,2,12,53,-,2,5ab8ea8556,3.0,90.0
bce7ccabd2,1.0,9,9,6,"(11.0, 13.0]",8,27,48.0,0.0029629629629629698,0.0,0.0029629629629629632,0.0,0.0,5,2,7,43,-,2,9b0d3a5fc6,3.0,60.0
bcf95456bb,1.0,6,6,5,"(20.0, 22.0]",6,14,49.0,0.017006802721088437,0.0,0.0,0.0,0.0,4,9,5,9,-,2,d5b005ca7d,2.0,60.0
bd00456dc4,2.0,6,3,1,"(8.0, 10.0]",3,22,288.0,0.2349537037037037,0.22916666666666666,0.0,0.0,0.0,3,24,3,52,-,2,bd97f9a5fa,3.0,100.0
bd0bcc0aca,1.0,7,7,5,"(0.0, 8.0]",7,04,238.0,0.29471788715486197,0.2827130852340936,0.012004801920768308,0.0,0.0,4,4,7,36,-,2,a3c6ee0858,2.0,60.0
bd0f04264e,1.0,1,1,1,"(16.0, 18.0]",1,03,48.0,0.0,0.0,0.0,0.0,0.0,1,2,1,43,-,2,bce79eb8bf,3.0,80.0
bd14ea98d5,1.0,2,2,2,"(10.0, 11.0]",2,16,108.0,0.24212962962962958,0.21296296296296297,0.018518518518518517,0.0,0.0,1,7,2,31,-,2,df5355512e,2.0,100.0
bd17511388,1.0454545454545454,23,22,9,"(11.0, 13.0]",15,25,125.31818181818181,0.6332919034090909,0.44366122159090904,0.1807528409090909,0.0,0.0,6,9,14,27,4,2,fe7adcfe08,-,-
bd1c9fd7f4,1.0,3,3,3,"(8.0, 10.0]",3,16,68.0,0.0,0.0,0.0,0.0,0.0,3,4,3,4,-,2,fbee78d4ae,1.0,100.0
bd25e49f75,1.0208333333333333,49,48,10,"(11.0, 13.0]",20,28,55.62083333333334,0.0026390514587939485,0.0,0.0,0.0,0.0,7,5,25,5,-,2,9b0d3a5fc6,3.0,80.0
bd25eeeec8,1.0,42,42,10,"(0.0, 8.0]",4,28,408.0,0.07323762838468721,0.0,0.0,0.0,0.0,6,2,18,2,-,2,fdff7dabf5,3.0,60.0
bd27bf28a1,1.035667107001321,784,757,10,"(20.0, 22.0]",28,24,66.25363276089828,0.009248382616942722,0.0,0.0006164685160722149,0.0,0.0,8,9,57,9,-,2,4d918c6fd9,3.0,60.0
bd2f3ac81c,1.0,2,2,2,"(16.0, 18.0]",2,14,333.0,0.5045045045045045,0.5045045045045045,0.0,0.0,0.0,2,2,2,42,-,2,a2ff0f7b48,4.0,100.0
bd2f76e9a8,1.0,40,40,7,"(8.0, 10.0]",14,16,88.1,0.02959234550561799,0.0,0.0,0.0,0.0,7,5,26,2,-,2,b7e5c0f937,3.0,60.0
bd3038658d,1.1818181818181819,13,11,7,"(0.0, 8.0]",9,05,96.0,0.011155303030303028,0.005,0.0,0.0,0.0,6,24,11,40,-,2,da5eb98d7d,3.0,100.0
bd38e17b0e,1.0,2,2,1,"(15.0, 16.0]",2,13,299.0,0.36789297658862874,0.36789297658862874,0.0,0.0,0.0,2,7,2,53,-,2,c72a7a948a,4.0,100.0
bd399cae46,1.0,1,1,1,"(15.0, 16.0]",1,20,0.0,1.0,,,,1.0,1,5,1,5,3,2,fef91796c5,3.0,80.0
bd44668946,1.0681818181818181,47,44,10,"(8.0, 10.0]",22,07,69.0,0.455566534914361,0.42318840579710143,0.0,0.0,0.0,7,5,19,16,-,2,f8259faec9,1.0,-
bd457da5cd,1.0,3,3,2,"(8.0, 10.0]",2,15,49.0,0.18571428571428572,0.18571428571428572,0.0,0.0,0.0,2,7,2,31,-,2,906d0caa60,2.0,60.0
bd495afa38,1.0,122,122,10,"(13.0, 15.0]",23,07,138.0,0.3180405084343075,0.0,0.014167854597291519,0.0,0.0,7,5,40,64,-,2,3fbe01eac1,-,-
bd49a8f3fd,1.0,3,3,3,"(8.0, 10.0]",3,17,168.3,0.0,0.0,0.0,0.0,0.0,1,9,2,9,-,2,71ad0bf460,-,-
bd49a9a613,1.0,2,2,1,"(0.0, 8.0]",2,08,236.0,0.4915254237288136,0.288135593220339,0.0,0.0,0.0,2,9,2,25,-,2,d638c9f169,2.0,70.0
bd6135d6dd,1.1205357142857142,251,210,10,"(13.0, 15.0]",31,08,0.0,1.0,,,,1.0,7,5,46,5,-,2,d3b11464d2,4.0,100.0
bd639c2c47,1.0,2,2,1,"(20.0, 22.0]",2,17,88.0,0.0,0.0,0.0,0.0,0.0,2,5,2,16,-,2,478a17e887,-,-
bd65b0b5cc,1.009009009009009,224,222,10,"(18.0, 20.0]",27,15,78.0,0.38722568722568723,0.38711018711018713,0.0,0.0,0.0,7,5,49,9,-,2,4efb032b5a,3.0,100.0
bd7023eaf6,1.0,1,1,1,"(11.0, 13.0]",1,01,139.0,0.1079136690647482,0.0,0.07194244604316546,0.0,0.0,1,5,1,5,-,2,4f65703579,3.0,100.0
bd736865b5,1.0,117,117,10,"(16.0, 18.0]",15,27,98.0,0.30699459270887847,0.30699459270887847,0.0,0.0,0.0,7,5,40,9,-,2,2f751aa37a,3.0,60.0
bd78d88f57,1.1111111111111112,10,9,8,"(11.0, 13.0]",9,03,39.0,0.005698005698005703,0.0,0.0,0.0,0.0,3,4,7,4,-,2,7f69d11882,2.0,70.0
bd829a25b1,1.0,1,1,1,"(13.0, 15.0]",1,03,180.0,0.19999999999999996,0.0,0.2,0.0,0.0,1,4,1,4,-,2,da5eb98d7d,3.0,100.0
bd86f1255e,1.0,1,1,1,"(20.0, 22.0]",1,06,49.0,0.0,0.0,0.0,0.0,0.0,1,5,1,55,-,2,20aeadf027,-,-
bd8b000b8a,1.0,2,2,1,"(22.0, 23.0]",2,07,88.0,0.0,0.0,0.0,0.0,0.0,1,4,2,4,-,2,4e2b1b5af7,3.0,60.0
bd8c5cebb1,1.0,6,6,5,"(20.0, 22.0]",6,02,699.0,0.009537434430138289,0.0,0.0,0.0,0.0,5,4,6,45,4,2,fd68e214e8,3.0,100.0
bd960b7170,1.3333333333333333,4,3,2,"(15.0, 16.0]",3,06,235.0,0.1914893617021277,0.1702127659574468,0.0,0.0,0.0,2,2,3,24,3,2,849303948f,3.0,60.0
bd9ab0549e,1.4,7,5,4,"(11.0, 13.0]",5,05,168.0,0.06746031746031747,0.0,0.06746031746031747,0.0,0.0,4,5,5,27,-,2,1ec30ef741,3.0,100.0
bda6bf882b,1.25,5,4,3,"(11.0, 13.0]",4,01,103.0,0.3203883495145631,0.308252427184466,0.012135922330097087,0.0,0.0,3,2,3,2,5,2,,,
bdaf97a173,14.5,29,2,2,"(16.0, 18.0]",2,11,1.0,0.0,0.0,0.0,0.0,0.0,2,7,2,39,-,2,235542bb7b,-,-
bdb4e2e920,1.5,6,4,2,"(13.0, 15.0]",3,27,73.5,0.0,0.0,0.0,0.0,0.0,3,5,4,20,-,2,b178dd5f6c,3.0,80.0
bdb601b81a,1.0,1,1,1,"(22.0, 23.0]",1,25,0.0,1.0,,,,1.0,1,9,1,9,2,2,de32e63b7e,3.0,60.0
bdbd073031,1.0625,17,16,8,"(16.0, 18.0]",13,05,106.125,0.1804243698452414,0.11467889908256881,0.025,0.0,0.0,7,9,12,4,4,2,a3c6ee0858,-,-
bdd77a095c,1.0211764705882354,434,415,10,"(20.0, 22.0]",13,11,0.03529411764705882,0.9976470588235294,0.0,0.0,0.0,0.9976470588235294,7,5,52,9,-,2,20aeadf027,-,-
bde120c5a8,1.0,1,1,1,"(20.0, 22.0]",1,21,99.0,0.2525252525252525,0.20202020202020202,0.050505050505050504,0.0,0.0,1,9,1,9,-,2,97ba7c4c29,2.0,50.0
bde27be03b,1.0,8,8,7,"(8.0, 10.0]",8,09,198.0,0.0,0.0,0.0,0.0,0.0,5,4,7,4,-,2,13613bec4d,4.0,100.0
bdeba5306f,1.0,1,1,1,"(8.0, 10.0]",1,01,260.0,0.0,0.0,0.0,0.0,0.0,1,9,1,9,-,2,07e84a92a0,4.0,-
bdf34d2572,1.0,5,5,3,"(8.0, 10.0]",5,02,272.8,0.08240469208211146,0.05454545454545454,0.0,0.0,0.0,1,2,3,2,2,2,541b465036,-,-
bdfd2fe2b2,1.0522041763341068,907,862,10,"(8.0, 10.0]",31,01,89.0,0.4497219687687375,0.3647514273051956,0.052028467895409165,0.0,0.0,8,5,57,5,3,2,fdf0f3b7ab,-,-
be00790566,1.9433962264150944,309,159,10,"(13.0, 15.0]",27,17,288.0,0.5106543635435146,0.48774895178197064,0.02286173601032092,0.0,0.0,7,5,40,9,-,2,a9d8fd0a21,2.0,50.0
be03ad49ec,1.0,1,1,1,"(18.0, 20.0]",1,29,48.0,0.5,0.5,0.0,0.0,0.0,1,9,1,9,-,2,de12d859b1,3.0,60.0
be06f95373,1.3333333333333333,4,3,3,"(0.0, 8.0]",3,11,119.0,0.0,0.0,0.0,0.0,0.0,2,28,2,19,-,2,5f4fe78602,2.0,60.0
be0d3e3694,1.0,1,1,1,"(8.0, 10.0]",1,09,138.0,0.0,0.0,0.0,0.0,0.0,1,2,1,6,-,2,dc7e4ae5fc,-,-
be0d724996,1.0,8,8,5,"(11.0, 13.0]",6,13,99.0,0.041792929292929284,0.0,0.03156565656565657,0.0,0.0,6,4,7,19,3,2,,,
be13d47a66,1.0,3,3,3,"(8.0, 10.0]",2,16,469.0,0.14214641080312726,0.0,0.0,0.0,0.0,2,2,3,20,-,2,a2ff0f7b48,-,-
be1809c946,1.6130167106420406,1834,1137,10,"(8.0, 10.0]",7,24,0.0,1.0,,,,1.0,8,2,58,2,-,2,43999af013,3.0,100.0
be2bbae4fa,2.0,2,1,1,"(0.0, 8.0]",1,23,238.0,0.0,0.0,0.0,0.0,0.0,1,4,1,4,-,2,fa04ff825d,3.0,60.0
be2ee44095,1.0,1,1,1,"(20.0, 22.0]",1,20,107.0,0.028037383177570097,0.0,0.0,0.0,0.0,1,9,1,27,-,2,3e342224f0,3.0,100.0
be3826d65a,1.0,2,2,2,"(11.0, 13.0]",2,25,59.9,0.03338898163606008,0.0,0.0,0.0,0.0,2,2,2,2,-,2,,,
be4b3fce11,1.0,7,7,5,"(0.0, 8.0]",7,05,252.0,0.09126984126984129,0.0,0.07539682539682539,0.0,0.0,5,10,7,37,-,2,c56a8d0a31,3.0,60.0
be4e4bfc11,1.0,2,2,1,"(13.0, 15.0]",2,10,39.0,0.2564102564102564,0.2564102564102564,0.0,0.0,0.0,2,2,2,43,-,2,5934e3362b,3.0,50.0
be66876ce2,1.096774193548387,102,90,10,"(11.0, 13.0]",28,18,0.12903225806451613,0.978494623655914,0.0,0.0,0.0,0.978494623655914,7,2,33,9,-,2,8a5ee0390f,3.0,100.0
be6a0a96ed,1.0,1,1,1,"(22.0, 23.0]",1,08,198.0,0.0,0.0,0.0,0.0,0.0,1,4,1,28,-,2,6e1513d3ec,-,60.0
be6e1172ba,1.0,5,5,5,"(10.0, 11.0]",5,24,129.0,0.24186046511627907,0.0,0.17984496124031008,0.0,0.0,3,5,5,17,3,2,b7e5c0f937,3.0,60.0
be88362a27,1.0,1,1,1,"(8.0, 10.0]",1,16,88.0,0.0,0.0,0.0,0.0,0.0,1,24,1,24,-,2,ddb787aeb9,3.0,100.0
be8fef6149,1.0,17,17,4,"(8.0, 10.0]",12,22,98.0,0.3355342136854742,0.0,0.3355342136854742,0.0,0.0,6,5,11,9,1,1,3e472e2220,3.0,50.0
be97f50319,1.0,1,1,1,"(20.0, 22.0]",1,26,42.0,0.0,0.0,0.0,0.0,0.0,1,5,1,5,-,2,adbd559b78,-,-
be9c1fea4c,1.0,1,1,1,"(15.0, 16.0]",1,09,49.0,0.0,0.0,0.0,0.0,0.0,1,24,1,41,-,2,4f65703579,3.0,100.0
bea0272776,1.1666666666666667,7,6,6,"(0.0, 8.0]",6,07,119.0,0.47338935574229685,0.42016806722689076,0.05322128851540617,0.0,0.0,4,7,5,7,4,2,5a0b271e15,1.0,100.0
bea3d23964,1.0555555555555556,19,18,7,"(11.0, 13.0]",14,07,77.51666666666667,0.0,0.0,0.0,0.0,0.0,6,5,16,36,-,2,3daeabd2ce,2.0,30.0
